20071	3	37.06	16571	1.53	94.06	45.37
20145	3	37.06	25195	2.13	103.04	45.37
20093	3	37.06	15773	1.55	104.36	45.37
20009	3	37.06	32262	2.33	107.12	45.37
20075	3	37.06	12093	1.47	117.94	45.37
20053	3	37.06	2186	2.49	126.72	45.37
20159	3	37.06	127	2.52	137.47	45.37
20097	3	37.06	11516	2.12	137.96	45.37
8061	3	37.06	14600	1.34	139.55	45.37
20187	3	37.06	7432	1.41	142.52	45.37
20119	3	47.06	14342	1.75	145.63	45.37
20025	3	47.06	7671	1.87	150.00	45.37
20025	3	47.06	7671	1.87	150.00	45.37
20189	3	47.06	779	1.55	155.51	45.37
20155	3	47.06	47220	2.60	158.34	45.37
20033	3	47.06	7770	1.99	162.07	45.37
20033	3	47.06	7770	1.99	162.07	45.37
8073	3	47.06	4678	1.19	164.38	45.37
20129	3	47.06	8654	1.44	166.27	45.37
8011	3	47.06	1109	1.14	170.69	45.37
20095	3	47.06	27184	2.50	173.91	45.37
20201	3	47.06	12999	2.55	179.75	45.37
8009	3	47.06	19647	1.40	179.82	45.37
20079	3	47.06	1413	2.82	182.84	45.37
20115	3	47.06	39892	2.89	189.72	45.37
20115	3	47.06	39892	2.89	189.72	45.37
20115	3	47.06	259	2.89	189.72	45.37
20077	3	47.06	26736	2.44	195.36	45.37
20077	3	47.06	641	2.44	195.36	45.37
20173	3	47.06	40501	2.84	195.55	45.37
20173	3	47.06	94	2.84	195.55	45.37
20061	3	47.06	132	2.79	196.16	45.37
20127	3	47.06	17277	2.75	206.35	45.37
20191	3	47.06	66195	2.74	213.88	45.37
20191	3	47.06	5446	2.74	213.88	45.37
20017	3	47.06	4905	3.03	216.47	45.37
20017	3	47.06	7943	3.03	216.47	45.37
20017	3	47.06	118	3.03	216.47	45.37
20015	3	47.06	34226	3.06	219.83	45.37
20015	3	47.06	34226	3.06	219.83	45.37
20015	3	47.06	25036	3.06	219.83	45.37
20197	3	47.06	1191	2.90	226.37	45.37
20197	3	47.06	4129	2.90	226.37	45.37
20111	3	47.06	24438	3.10	235.10	45.37
20111	3	47.06	24438	3.10	235.10	45.37
20111	3	47.06	205	3.10	235.10	45.37
20035	3	47.06	28619	3.10	240.55	45.37
20035	3	47.06	16446	3.10	240.55	45.37
20073	3	47.06	1087	3.27	244.69	45.37
20073	3	47.06	13765	3.27	244.69	45.37
20073	3	47.06	34854	3.27	244.69	45.37
20177	3	47.06	2860	3.05	249.25	45.37
20139	3	47.06	5744	3.06	254.49	45.37
20139	3	47.06	178	3.06	254.49	45.37
20049	3	47.06	6808	3.37	258.08	45.37
20049	3	47.06	6808	3.37	258.08	45.37
20049	3	47.06	125	3.37	258.08	45.37
20031	3	47.06	20738	3.20	261.34	45.37
20031	3	47.06	22899	3.20	261.34	45.37
20031	3	47.06	107	3.20	261.34	45.37
20207	3	47.06	18181	3.39	268.00	45.37
20207	3	47.06	18181	3.39	268.00	45.37
20207	3	47.06	251	3.39	268.00	45.37
20087	3	47.06	107	3.03	268.60	45.37
20019	3	47.06	5149	3.52	269.23	45.37
20019	3	47.06	245	3.52	269.23	45.37
20205	3	47.06	10312	3.50	277.99	45.37
20205	3	47.06	24490	3.50	277.99	45.37
20205	3	47.06	440	3.50	277.99	45.37
20059	3	47.06	9541	3.18	279.03	45.37
20059	3	47.06	204	3.18	279.03	45.37
20003	3	47.06	23926	3.28	283.96	45.37
20003	3	47.06	23926	3.28	283.96	45.37
20003	3	47.06	242	3.28	283.96	45.37
20103	3	47.06	184	3.09	286.53	45.37
20125	3	47.06	10756	3.60	290.37	45.37
20125	3	47.06	22263	3.60	290.37	45.37
20125	3	47.06	379	3.60	290.37	45.37
20001	3	47.06	21597	3.44	290.67	45.37
20001	3	47.06	21597	3.44	290.67	45.37
20001	3	47.06	343	3.44	290.67	45.37
20133	3	47.06	22611	3.54	298.38	45.37
20133	3	47.06	22611	3.54	298.38	45.37
20133	3	47.06	962	3.54	298.38	45.37
20091	3	47.06	7261	3.23	299.54	45.37
20091	3	47.06	7261	3.23	299.54	45.37
20091	3	47.06	45	3.23	299.54	45.37
20209	3	47.06	1	3.25	301.38	45.37
20209	3	47.06	1	3.25	301.38	45.37
20121	3	47.06	4420	3.24	302.13	45.37
20121	3	47.06	183	3.24	302.13	45.37
20107	3	47.06	10577	3.32	306.78	45.37
20107	3	47.06	19266	3.32	306.78	45.37
20107	3	47.06	259	3.32	306.78	45.37
20099	3	47.06	28336	3.63	310.77	45.37
20099	3	47.06	569	3.63	310.77	45.37
20011	3	47.06	15295	3.48	313.77	45.37
20011	3	47.06	15295	3.48	313.77	45.37
20011	3	47.06	386	3.48	313.77	45.37
20037	3	47.06	25319	3.66	322.40	45.37
20037	3	47.06	25319	3.66	322.40	45.37
20037	3	47.06	348	3.66	322.40	45.37
20021	3	47.06	35048	3.78	332.66	45.37
20021	3	47.06	35048	3.78	332.66	45.37
20021	3	47.06	191	3.78	332.66	45.37
20017	4	47.33	10269	3.92	216.47	47.33
20059	4	47.33	10322	4.85	279.03	47.33
20121	4	47.33	10639	5.23	302.13	47.33
20205	4	47.33	10780	5.09	277.99	47.33
20163	4	47.33	1111	2.46	59.19	47.33
20001	4	47.33	11515	5.26	290.67	47.33
20091	4	37.33	11578	5.15	299.54	47.33
20091	4	47.33	11578	5.15	299.54	47.33
20177	4	47.33	1179	4.18	249.25	47.33
20031	4	47.33	11816	4.80	261.34	47.33
20003	4	47.33	11861	4.97	283.96	47.33
20037	4	47.33	12596	5.17	322.40	47.33
20133	4	47.33	13551	5.25	298.38	47.33
20139	4	37.33	14080	4.57	254.49	47.33
20207	4	47.33	14293	5.18	268.00	47.33
20137	4	47.33	15010	2.40	41.49	47.33
20017	4	47.33	153	3.92	216.47	47.33
20107	4	47.33	15269	5.29	306.78	47.33
20139	4	47.33	15306	4.57	254.49	47.33
20125	4	47.33	15759	4.97	290.37	47.33
20197	4	47.33	16177	3.96	226.37	47.33
20099	4	47.33	16979	5.23	310.77	47.33
20061	4	47.33	171	3.61	196.16	47.33
20073	4	37.33	19155	4.55	244.69	47.33
20073	4	47.33	19155	4.55	244.69	47.33
20011	4	47.33	19486	5.25	313.77	47.33
20191	4	47.33	216	3.55	213.88	47.33
20045	4	47.33	21803	4.75	274.78	47.33
20039	4	47.33	22264	2.35	29.94	47.33
20011	4	37.33	23057	5.25	313.77	47.33
20011	4	47.33	23057	5.25	313.77	47.33
20085	4	47.33	23884	3.98	246.31	47.33
20127	4	47.33	23909	3.80	206.35	47.33
20019	4	47.33	24964	4.61	269.23	47.33
20049	4	47.33	25604	4.81	258.08	47.33
20035	4	47.33	25960	4.19	240.55	47.33
20111	4	47.33	26006	4.30	235.10	47.33
20121	4	37.33	26178	5.23	302.13	47.33
20121	4	47.33	26178	5.23	302.13	47.33
20209	4	37.33	267	4.94	301.38	47.33
20207	4	37.33	27774	5.18	268.00	47.33
20207	4	47.33	27774	5.18	268.00	47.33
20085	4	47.33	285	3.98	246.31	47.33
20107	4	37.33	30715	5.29	306.78	47.33
20107	4	47.33	30715	5.29	306.78	47.33
20125	4	37.33	30781	4.97	290.37	47.33
20125	4	47.33	30781	4.97	290.37	47.33
20209	4	47.33	314	4.94	301.38	47.33
20139	4	47.33	31686	4.57	254.49	47.33
20059	4	47.33	32500	4.85	279.03	47.33
20001	4	37.33	32953	5.26	290.67	47.33
20001	4	47.33	32953	5.26	290.67	47.33
20091	4	47.33	3309	5.15	299.54	47.33
20133	4	37.33	33527	5.25	298.38	47.33
20133	4	47.33	33527	5.25	298.38	47.33
20111	4	37.33	33882	4.30	235.10	47.33
20111	4	47.33	33882	4.30	235.10	47.33
20031	4	37.33	34335	4.80	261.34	47.33
20031	4	47.33	34335	4.80	261.34	47.33
20077	4	47.33	34643	3.16	195.36	47.33
20205	4	37.33	35679	5.09	277.99	47.33
20205	4	47.33	35679	5.09	277.99	47.33
20037	4	37.33	35722	5.17	322.40	47.33
20037	4	47.33	35722	5.17	322.40	47.33
20003	4	37.33	36275	4.97	283.96	47.33
20003	4	47.33	36275	4.97	283.96	47.33
20015	4	47.33	37477	3.91	219.83	47.33
20035	4	47.33	38706	4.19	240.55	47.33
20209	4	47.33	3942	4.94	301.38	47.33
20099	4	37.33	40801	5.23	310.77	47.33
20099	4	47.33	40801	5.23	310.77	47.33
20045	4	37.33	4181	4.75	274.78	47.33
20015	4	47.33	43806	3.91	219.83	47.33
20177	4	47.33	4571	4.18	249.25	47.33
20021	4	37.33	46672	5.03	332.66	47.33
20021	4	47.33	46672	5.03	332.66	47.33
20115	4	47.33	49312	3.57	189.72	47.33
20019	4	37.33	4998	4.61	269.23	47.33
20103	4	47.33	5120	4.70	286.53	47.33
20045	4	47.33	5281	4.75	274.78	47.33
20149	4	47.33	543	3.75	217.53	47.33
20073	4	47.33	56747	4.55	244.69	47.33
20021	4	47.33	6356	5.03	332.66	47.33
20087	4	47.33	6593	4.36	268.60	47.33
20197	4	47.33	665	3.96	226.37	47.33
20019	4	47.33	6753	4.61	269.23	47.33
20191	4	47.33	69358	3.55	213.88	47.33
20079	4	47.33	82	3.49	182.84	47.33
20025	4	47.33	9256	2.25	150.00	47.33
20049	4	37.33	9722	4.81	258.08	47.33
20049	4	47.33	9722	4.81	258.08	47.33
8031	5	10.00	27586	0.08	220.00	34.84
